timestamps,AccelerationX,AccelerationY,AccelerationZ,AngularRateX,AngularRateY,AngularRateZ,ImuValid,AltitudeValid,Altitude,AltitudeAccuracy,Speed,SpeedAccuracy,SpeedValid,TimeValid,TimeConfirmed,Epoch,FenceValid,FenceCombined,Fence1,Fence2,Fence3,Fence4,PositionAccuracy,Latitude,Longitude,PositionValid,AttitudeValid,Roll,Pitch,Heading,RollAccuracy,PitchAccuracy,HeadingAccuracy,DistanceTrip,DistanceAccuracy,DistanceValid,DistanceTotal,FixType,Satellites
,m/s^2,m/s^2,m/s^2,deg/s,deg/s,deg/s,,,m,m,m/s,m/s,,,,sec,,,,,,,m,deg,deg,,,deg,deg,deg,deg,deg,deg,m,m,,km,,
2022-05-24 06:21:50.413049856+01:00,-0.25,0.75,10.25,0.0,-1.5,11.5,1,1,79.40000000000055,2,0.5813971377459752,0.36320667157739667,1,1,0,1653369703.331511,1,0,0,0,0,0,4,56.07039599999999,10.160303658949802,1,1,0.8679433892776521,-0.8690377229441775,90.85394328405326,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
2022-05-24 06:21:50.518050048+01:00,0.25,0.5,9.875,-1.0,-1.75,10.75,1,1,79.40000000000055,2,0.6189642218246874,0.3682892770703989,1,1,0,1653369703.4415603,1,0,0,0,0,0,4,56.07039599999999,10.16030454288119,1,1,0.7906034618824798,-0.7254064292102897,89.60545588467409,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
2022-05-24 06:21:50.615049984+01:00,0.75,0.625,10.125,-1.0,-2.0,9.75,1,1,79.40000000000055,2,0.6536690518783537,0.3729846364306008,1,1,0,1653369703.543225,1,0,0,0,0,0,4,56.07039599999999,10.160305359465426,1,1,0.7191561003840844,-0.5927184721418447,88.45209133477144,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
2022-05-24 06:21:50.718099968+01:00,0.875,0.5,10.375,0.0,-1.5,8.75,1,1,79.40000000000055,2,0.6905384615384609,0.37797285067873293,1,1,0,1653369703.6512308,1,0,0,0,0,0,4,56.07039599999999,10.160306226980945,1,1,0.6432524859262515,-0.4517546167201588,87.22679012995216,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
2022-05-24 06:21:50.819049984+01:00,0.75,0.75,10.125,0.5,-1.25,7.75,1,1,79.40000000000055,2,0.7266565295169942,0.3828594128170051,1,1,0,1653369703.7570355,1,0,0,0,0,0,4,56.07039599999999,10.160307076817835,1,1,0.568895670016321,-0.3136633871731488,86.02645867312046,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
2022-05-24 06:21:50.926099968+01:00,0.625,0.875,10.0,0.5,-0.5,6.25,1,1,79.40000000000055,2,0.7649570661896241,0.3880412501315374,1,1,0,1653369703.8692336,1,0,0,0,0,0,4,56.07039599999999,10.160307978006932,1,1,0.49004577261009963,-0.16722786341874163,84.75359604356292,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
2022-05-24 06:21:51.029100032+01:00,0.5,0.625,10.125,0.25,-0.25,5.5,1,1,79.40000000000055,2,0.8018085867620741,0.3930270440913395,1,1,0,1653369703.977187,1,0,0,0,0,0,4,56.07039599999999,10.16030884510153,1,1,0.4141789866891228,-0.026332403851216934,83.5288893565529,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
2022-05-24 06:21:51.046649856+01:00,0.5,0.6485760343901124,10.125,0.25,-0.2971520687802247,5.358543793659326,1,1,79.40000000000055,2,0.8080876565295161,0.39387656529516984,1,1,0,1653369703.995581,1,0,0,0,0,0,4,56.07039599999999,10.16030899284435,1,1,0.4012521702530727,-0.0023254590414101273,83.3202136055138,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
2022-05-24 06:21:51.047049984+01:00,0.5,0.6491133799032809,10.125,0.25,-0.2982267598065617,5.355319720580315,1,1,79.40000000000055,2,0.8082307692307692,0.39389592760180997,1,1,0,1653369703.996,1,0,0,0,0,0,4,56.07039599999999,10.160308996211706,1,1,0.40095754195823197,-0.0017782922081346353,83.31545746303995,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
2022-05-24 06:21:51.047499776+01:00,0.5,0.6497178936055876,10.125,0.25,-0.29943578721117525,5.351692638366474,1,1,79.40000000000055,2,0.808391771019677,0.39391771019677985,1,1,0,1653369703.9964473,1,0,0,0,0,0,4,56.07039599999999,10.160308999999984,1,1,0.4006260851265405,-0.0011627295207075061,83.31010680275693,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
2022-05-24 06:21:51.047849984+01:00,0.5,0.6501880709296083,10.125,0.25,-0.3003761418592165,5.3488715744223505,1,1,79.40000000000055,3,0.808516994633273,0.3939346522150899,1,1,0,1653369703.9967952,1,0,0,0,0,0,4,56.07039599999999,10.160309006608351,1,1,0.40036828536855584,-0.0006839585415931992,83.30594517809232,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
